ts_code,stock_name,trade_date,open,high,low,close,vol,sum,diff,chg,pft,diff_5d,diff_20d
601088.SH,中国神华,2025/10/31,113.5305,114.0818,110.9318,111.588,22777308,968315697,-1.2314,0.1381,16.3529,0.01212,0.47427
601088.SH,中国神华,2025/11/3,112.3493,115.368,111.9818,113.9768,27729157,1203000005,2.1407,0.1681,16.703,0.35084,0.57614
601088.SH,中国神华,2025/11/4,114.1868,115.368,113.7405,114.2393,22824364,995835142,0.2303,0.1384,16.7414,0.44374,0.640545
601088.SH,中国神华,2025/11/5,113.9243,115.683,113.8718,114.3968,24574559,1074978949,0.1379,0.149,16.7645,0.68264,0.627885
601088.SH,中国神华,2025/11/6,114.3968,116.523,113.8718,115.473,28412845,1248884303,0.9408,0.1723,16.9222,0.44366,0.552845
601088.SH,中国神华,2025/11/7,115.3943,115.8142,114.0818,114.7905,23188978,1014468128,-0.591,0.1406,16.8222,0.57174,0.48146
601088.SH,中国神华,2025/11/10,115.1933,116.7775,114.1461,115.8646,22156337,955100795,0.9357,0.1344,16.5991,0.33074,0.505615
601088.SH,中国神华,2025/11/11,115.8109,116.0257,113.7433,114.9248,20993749,897101265,-0.8111,0.1273,16.4645,0.12246,0.37745
601127.SH,赛力斯,2024/11/11,136.6415,146.4499,136.6311,145.7745,83593657,11540306698,4.5299,5.5368,54.5613,2.3821,2.17304
601127.SH,赛力斯,2024/11/12,146.7512,148.476,137.7741,139.8209,86246142,11853239288,-4.0841,5.7125,52.3329,-0.4344,2.13604
601127.SH,赛力斯,2024/11/13,137.9715,150.6579,135.9973,150.0657,85251386,11740072181,7.327,5.6466,56.1674,1.56056,2.4184
601127.SH,赛力斯,2024/11/14,149.5981,155.3127,144.4342,145.7849,78160706,11220793151,-2.8526,5.177,54.5652,0.74116,2.352355
601127.SH,赛力斯,2024/11/15,144.0082,146.1382,135.8103,136.6311,79825756,10792552409,-6.279,5.2872,51.139,-0.27176,1.99285
601127.SH,赛力斯,2024/11/18,136.2051,137.1506,127.3111,129.6177,76766518,9741612462,-5.1331,5.0846,48.514,-2.20436,1.76042
601127.SH,赛力斯,2024/11/19,129.8671,134.605,127.467,134.4388,62150650,7827075006,3.7194,4.1165,50.3185,-0.64366,1.888855
601127.SH,赛力斯,2024/11/20,132.0594,136.4545,131.9659,134.7817,42888455,5538804783,0.255,2.8407,50.4468,-2.05806,1.401715
601127.SH,赛力斯,2024/11/21,133.8154,136.7143,132.5997,134.1894,34704568,4492914131,-0.4394,2.2986,50.2251,-1.57542,1.53239
601127.SH,赛力斯,2024/11/22,135.4363,135.4363,128.506,128.8281,37225328,4712419971,-3.9954,2.4656,48.2185,-1.1187,1.38955
601127.SH,赛力斯,2024/11/25,127.3319,128.6203,123.0511,126.0851,42595775,5149743926,-2.1292,2.8213,47.1918,-0.51792,0.967155
601127.SH,赛力斯,2024/11/26,125.7214,128.7865,124.6824,125.3162,26921500,3273401047,-0.6098,1.7831,46.904,-1.38376,0.608275
601127.SH,赛力斯,2024/11/27,126.7604,129.3372,123.9966,128.7242,45481198,5570912675,2.7195,3.0124,48.1796,-0.89086,0.732345
601127.SH,赛力斯,2024/11/28,129.0463,129.2437,123.394,123.8616,38694554,4714620295,-3.7775,2.5629,46.3596,-1.55848,0.212755
601127.SH,赛力斯,2024/11/29,123.8616,128.7346,121.3056,126.3344,51426507,6170530616,1.9965,3.4062,47.2851,-0.3601,0.43126
601127.SH,赛力斯,2024/12/2,130.9165,138.9689,130.6464,138.9689,46246878,6011340374,10.0008,3.0631,52.014,2.0659,0.43143
601127.SH,赛力斯,2024/12/3,145.4628,145.4628,140.5586,140.995,74534393,10235979679,1.4579,4.9368,52.7724,2.47944,0.004405
601127.SH,赛力斯,2024/12/4,139.3949,145.3693,138.8962,142.1379,49203619,6722188259,0.8106,3.259,53.2002,2.09766,0.177325
601127.SH,赛力斯,2024/12/5,142.3457,147.0213,141.3171,145.442,43143624,6007184082,2.3246,2.8576,54.4368,3.31808,0.231335
601127.SH,赛力斯,2024/12/6,145.3381,146.3564,142.9692,143.79,35654628,4957665608,-1.1359,2.3616,53.8185,2.6916,0.23526
601127.SH,赛力斯,2024/12/9,144.7459,150.6579,144.5277,150.3981,53509836,7642835423,4.5957,3.5442,56.2918,1.61058,0.23855
601127.SH,赛力斯,2024/12/10,154.814,155.7387,138.1897,139.7482,101431573,14309938456,-7.0812,6.7183,52.3057,-0.09724,0.088695
601127.SH,赛力斯,2024/12/11,136.6311,139.7274,134.3245,138.9378,56923910,7515804014,-0.5799,3.7703,52.0024,-0.37534,-0.30665
601127.SH,赛力斯,2024/12/12,138.0442,142.7821,137.6702,142.2522,45097420,6128000262,2.3856,2.987,53.2429,-0.36314,-0.04474
601127.SH,赛力斯,2024/12/13,141.6481,142.8979,135.3989,135.5655,83028564,11043792381,-4.7006,5.4994,50.6179,-1.07608,0.03418
601127.SH,赛力斯,2024/12/16,133.42,137.2737,131.5244,136.128,39221003,5080628410,0.4149,2.5978,50.8279,-1.91224,0.31158
601127.SH,赛力斯,2024/12/17,136.4404,137.3674,134.0553,135.6176,23490185,3059538721,-0.3749,1.5559,50.6374,-0.57098,0.106865
601127.SH,赛力斯,2024/12/18,136.4404,136.9612,134.2324,135.1489,21320798,2772989601,-0.3456,1.4122,50.4624,-0.52412,0.076835
601127.SH,赛力斯,2024/12/19,133.3158,136.9612,132.8055,136.2321,21653163,2823510215,0.8015,1.4342,50.8668,-0.84094,0.13888
601127.SH,赛力斯,2024/12/20,135.0864,137.2737,134.0241,136.5446,23547122,3072337436,0.2294,1.5596,50.9835,0.14506,0.35012
601127.SH,赛力斯,2024/12/23,136.68,140.3982,135.3989,136.1071,23742326,3134151343,-0.3204,1.5726,50.8201,-0.002,0.44056
601127.SH,赛力斯,2024/12/24,136.3363,136.982,133.42,136.7946,22467418,2924366414,0.5051,1.4881,51.0768,0.174,0.496305
601127.SH,赛力斯,2024/12/25,136.7946,137.4091,134.3574,134.649,18191452,2367993825,-1.5684,1.2049,50.2757,-0.07056,0.28191
601127.SH,赛力斯,2024/12/26,135.3989,142.0647,134.7323,141.6481,47757458,6413181621,5.198,3.1632,52.889,0.80874,0.730685
601127.SH,赛力斯,2024/12/27,140.4816,141.6481,138.9401,140.6899,28771020,3873235835,-0.6765,1.9056,52.5313,0.62756,0.597035
601127.SH,赛力斯,2024/12/30,142.273,143.502,139.9087,140.3982,20005890,2709847079,-0.2073,1.3251,52.4224,0.65018,0.08663
601127.SH,赛力斯,2024/12/31,140.9398,142.0543,136.857,138.9297,26468600,3544296643,-1.046,1.7531,51.874,0.33996,-0.038565
601127.SH,赛力斯,2025/1/2,137.1278,137.4299,133.0763,133.8783,31193907,4042933703,-3.636,2.0661,49.9879,-0.07356,-0.260895
601127.SH,赛力斯,2025/1/3,134.2324,134.524,130.035,130.1704,27243214,3448949907,-2.7696,1.8044,48.6035,-1.66708,-0.515605
601127.SH,赛力斯,2025/1/6,130.3266,132.2222,126.2959,129.1497,25916247,3222245715,-0.7841,1.7166,48.2224,-1.6886,-0.498015
601127.SH,赛力斯,2025/1/7,129.4413,134.8573,128.3269,134.6282,30187287,3821949644,4.2419,1.9994,50.2679,-0.79876,-0.515705
601127.SH,赛力斯,2025/1/8,133.7741,134.1491,129.4413,133.0867,25442744,3224048217,-1.145,1.6852,49.6924,-0.81856,-0.218895
601127.SH,赛力斯,2025/1/9,131.8265,135.2635,131.8056,134.3157,21061786,2708094573,0.9235,1.395,50.1513,0.09334,-0.143725
601127.SH,赛力斯,2025/1/10,133.4617,137.8152,133.1388,133.4929,28384784,3686239755,-0.6126,1.8801,49.844,0.52474,-0.293635
601127.SH,赛力斯,2025/1/13,136.1696,140.6065,135.4093,137.482,34240179,4536420714,2.9882,2.2679,51.3335,1.2792,0.090805
601127.SH,赛力斯,2025/1/14,136.6592,144.7727,136.128,144.4706,49144300,6701713042,5.0833,3.2551,53.9429,1.44748,0.324225
601127.SH,赛力斯,2025/1/15,143.7311,145.6267,141.8147,143.5228,31098144,4274380583,-0.656,2.0598,53.589,1.54528,0.31017
601127.SH,赛力斯,2025/1/16,143.6166,145.4809,140.2628,141.0127,29846718,4088001741,-1.7489,1.9769,52.6518,1.0108,0.240005
601127.SH,赛力斯,2025/1/17,140.1066,141.7835,138.8464,140.6795,20316539,2737173131,-0.2364,1.3457,52.5274,1.08604,0.18811
601127.SH,赛力斯,2025/1/20,142.6896,144.2727,141.6481,142.3355,23705058,3251529540,1.1772,1.5701,53.1457,0.72384,0.2355
601127.SH,赛力斯,2025/1/21,142.7,145.283,141.044,144.6789,29266947,4028316167,1.6464,1.9385,54.0207,0.03646,0.33384
601127.SH,赛力斯,2025/1/22,140.6065,141.5231,136.4508,137.3778,48567851,6459729801,-5.0464,3.2169,51.2946,-0.84162,0.056265
601127.SH,赛力斯,2025/1/23,138.5756,140.5857,136.9299,137.1695,24424011,3251102026,-0.1516,1.6177,51.2168,-0.52216,0.127105
601127.SH,赛力斯,2025/1/24,135.6072,138.5027,135.5135,138.3152,21168822,2786763219,0.8352,1.4021,51.6446,-0.30784,-0.091035
601127.SH,赛力斯,2025/1/27,138.5235,141.0648,136.4508,138.3048,22615984,3006594293,-0.0075,1.498,51.6407,-0.54478,-0.057585
601127.SH,赛力斯,2025/2/5,133.7325,133.8262,131.2328,132.7951,29267036,3726418964,-3.9837,1.9385,49.5835,-1.6708,-0.246405
601127.SH,赛力斯,2025/2/6,131.9098,136.7425,130.285,136.43,34933101,4483384114,2.7373,2.3138,50.9407,-0.11406,-0.05724
601127.SH,赛力斯,2025/2/7,136.128,139.565,135.2114,138.1485,36731016,4848545002,1.2596,2.4329,51.5824,0.16818,0.18754
601127.SH,赛力斯,2025/2/10,137.534,140.1795,136.7008,138.2839,29002634,3842317200,0.098,1.921,51.6329,0.02074,0.33092
601127.SH,赛力斯,2025/2/11,136.3259,138.0027,130.1912,130.3996,53430034,6790497296,-5.7016,3.5389,48.689,-1.11808,0.085045
601127.SH,赛力斯,2025/2/12,126.0251,129.733,125.0878,128.7956,39830714,4871372965,-1.23,2.6382,48.0901,-0.56734,-0.18855
601127.SH,赛力斯,2025/2/13,128.7331,129.3893,124.9836,125.0148,39127385,4758022643,-2.9355,2.5916,46.6785,-1.7019,-0.278075
601127.SH,赛力斯,2025/2/14,124.8794,128.629,124.1816,127.2437,30880696,3770657186,1.7829,2.0454,47.5107,-1.59724,-0.235105
601127.SH,赛力斯,2025/2/17,125.8793,127.3791,124.3795,126.1085,29635318,3573377558,-0.8922,1.9629,47.0868,-1.79528,-0.249085
601127.SH,赛力斯,2025/2/18,126.1189,126.2751,123.0151,123.9629,32094626,3834352049,-1.7014,2.1258,46.2857,-0.99524,-0.483565
601127.SH,赛力斯,2025/2/19,123.3067,125.6918,121.8694,124.4524,30683633,3643011928,0.3949,2.0323,46.4685,-0.67026,-0.717985
601127.SH,赛力斯,2025/2/20,126.5459,129.0456,125.8689,128.0665,38317895,4696931141,2.904,2.538,47.8179,0.49764,-0.539985
601127.SH,赛力斯,2025/2/21,127.5145,128.5977,125.5044,127.7124,31063513,3792217954,-0.2765,2.0575,47.6857,0.08576,-0.466365
601127.SH,赛力斯,2025/2/24,126.6605,131.4411,126.2439,128.8477,28289356,3503386694,0.8889,1.8737,48.1096,0.44198,-0.4101
601127.SH,赛力斯,2025/2/25,127.6916,134.3574,126.8584,133.295,49635639,6261882921,3.4516,3.2876,49.7701,1.47258,-0.29638
601127.SH,赛力斯,2025/2/26,132.2743,133.2846,130.6287,131.2953,31436429,3982452810,-1.5002,2.0822,49.0235,1.09356,-0.45371
601127.SH,赛力斯,2025/2/27,131.2953,135.7114,130.9516,132.1493,30634608,3922540752,0.6505,2.0291,49.3424,0.64286,-0.168865
601127.SH,赛力斯,2025/2/28,130.8162,130.8891,126.5459,126.5563,28811253,3545654757,-4.2323,1.9083,47.254,-0.1483,-0.3729
601127.SH,赛力斯,2025/3/3,127.8166,129.6288,126.5667,127.5874,18953191,2332610288,0.8147,1.2554,47.639,-0.16314,-0.373925
601127.SH,赛力斯,2025/3/4,127.5978,128.629,125.671,128.004,14804362,1808602621,0.3265,0.9806,47.7946,-0.78816,-0.357225
601127.SH,赛力斯,2025/3/5,129.0247,133.3054,128.629,131.8577,31690208,3982678764,3.0106,2.099,49.2335,0.114,-0.00751
601127.SH,赛力斯,2025/3/6,133.0034,141.6481,133.0034,140.4712,65101061,8718570840,6.5324,4.312,52.4496,1.29038,0.182245
601127.SH,赛力斯,2025/3/7,141.8668,143.7103,138.7318,140.1274,41363236,5607384707,-0.2447,2.7397,52.3213,2.0879,0.10703
601127.SH,赛力斯,2025/3/10,143.4395,143.4708,136.7321,138.3673,31478362,4183075544,-1.2561,2.085,51.664,1.67374,0.039325
601127.SH,赛力斯,2025/3/11,135.8988,137.2112,134.2116,136.2946,22380869,2909818517,-1.4979,1.4824,50.8901,1.30886,0.24951
601127.SH,赛力斯,2025/3/12,137.5861,138.2839,133.9408,134.1491,20943617,2729556425,-1.5742,1.3872,50.089,0.3919,0.2323
601127.SH,赛力斯,2025/3/13,134.0137,134.0137,130.2017,131.5869,23637092,2983990196,-1.9099,1.5656,49.1324,-1.29656,0.28358
601127.SH,赛力斯,2025/3/14,131.5869,135.7634,131.5869,134.7948,28118688,3609264011,2.4379,1.8624,50.3301,-0.76004,0.31633
601127.SH,赛力斯,2025/3/17,135.9822,136.3363,132.8992,133.1804,16414146,2106622353,-1.1977,1.0872,49.7274,-0.74836,0.301055
601127.SH,赛力斯,2025/3/18,133.3158,134.2116,132.1077,133.4825,14676041,1876814074,0.2268,0.9721,49.8401,-0.40342,0.397465
601127.SH,赛力斯,2025/3/19,133.1075,134.0762,131.2536,132.6076,14555123,1851400335,-0.6554,0.9641,49.5135,-0.21966,0.34495
601127.SH,赛力斯,2025/3/20,132.6076,135.3989,131.7327,133.2429,18113106,2322741809,0.4791,1.1997,49.7507,0.25814,0.223705
601127.SH,赛力斯,2025/3/21,133.7325,135.6593,129.1497,129.5455,28345802,3559652924,-2.775,1.8775,48.3701,-0.78444,0.09878
601127.SH,赛力斯,2025/3/24,128.9727,130.41,127.7645,129.6288,15057083,1867158040,0.0643,0.9973,48.4013,-0.53204,0.05755
601127.SH,赛力斯,2025/3/25,129.6392,129.8371,127.327,127.4833,13859427,1704262606,-1.6552,0.918,47.6001,-0.90844,-0.19779
601127.SH,赛力斯,2025/3/26,126.6709,129.358,126.6605,128.8373,13253203,1628778784,1.0621,0.8778,48.1057,-0.56494,-0.069675
601127.SH,赛力斯,2025/3/27,128.629,133.5554,127.7437,132.1702,26399776,3345300015,2.5869,1.7486,49.3501,-0.14338,0.027145
601127.SH,赛力斯,2025/3/28,132.2743,133.6595,131.264,132.3576,16903736,2155686720,0.1418,1.1196,49.4201,0.43998,0.24585
601127.SH,赛力斯,2025/3/31,132.3472,133.0034,129.8788,131.1182,15051170,1896925915,-0.9364,0.9969,48.9574,0.23984,0.158295
601127.SH,赛力斯,2025/4/1,132.1493,133.545,129.4622,131.0453,16884434,2132002038,-0.0556,1.1183,34.5631,0.55976,0.13919
601127.SH,赛力斯,2025/4/2,131.0349,131.7535,129.733,130.5141,12071787,1513931922,-0.4053,0.7996,34.423,0.26628,-0.031605
601127.SH,赛力斯,2025/4/3,129.4726,131.0245,129.2539,129.7746,11398468,1423169875,-0.5666,0.755,34.2279,-0.36442,-0.386555
601127.SH,赛力斯,2025/4/7,124.2858,126.2855,116.7972,118.5261,46300966,5371513409,-8.6677,3.0667,31.2611,-2.12632,-0.807705
601127.SH,赛力斯,2025/4/8,119.2552,127.8999,119.2552,126.8584,39334168,4602523187,7.0299,2.6053,33.4588,-0.53306,-0.393405
601127.SH,赛力斯,2025/4/9,123.9421,130.1912,121.4736,130.1912,34858963,4245570407,2.6273,2.3089,34.3378,0.00352,-0.187145
601127.SH,赛力斯,2025/4/10,132.6909,133.0034,130.7016,131.7535,25117704,3182808799,1.2,1.6637,34.7499,0.32458,-0.048435
601127.SH,赛力斯,2025/4/11,131.7535,133.0555,131.2432,132.5139,16971406,2155678724,0.5771,1.1241,34.9504,0.55332,0.075915
601127.SH,赛力斯,2025/4/14,137.3882,141.1898,135.9509,140.5649,42614192,5702391859,6.0756,2.8225,37.0738,3.50198,0.2578
601127.SH,赛力斯,2025/4/15,140.5649,140.794,138.0131,139.9816,23414195,3134137807,-0.4149,1.5508,36.92,2.01302,0.29694
601127.SH,赛力斯,2025/4/16,143.0021,143.5749,139.565,141.6481,29675835,4015767909,1.1905,1.9656,37.3595,1.72566,0.345125
601127.SH,赛力斯,2025/4/17,138.5235,139.3984,134.1282,136.1905,32594508,4264805390,-3.8529,2.1589,35.9201,0.71508,0.18525
601127.SH,赛力斯,2025/4/18,134.0032,136.2217,133.3158,136.0342,13734919,1778004305,-0.1147,0.9097,35.8789,0.57672,0.15556
601127.SH,赛力斯,2025/4/21,137.1278,137.8986,135.4926,136.0238,12815489,1679702995,-0.0077,0.8488,35.8761,-0.63994,0.293925
601127.SH,赛力斯,2025/4/22,135.3989,136.6696,135.1698,135.1906,10838895,1412608799,-0.6126,0.7179,35.6564,-0.67948,0.26008
601127.SH,赛力斯,2025/4/23,136.7529,137.1591,133.8366,134.7636,15757685,2048625401,-0.3159,1.0437,35.5438,-0.98076,0.327045
601127.SH,赛力斯,2025/4/24,133.9408,137.482,133.9408,134.2116,14541315,1887982422,-0.4096,0.9631,35.3982,-0.2921,0.25346
601127.SH,赛力斯,2025/4/25,134.3574,135.1906,133.5241,134.347,10463638,1349380135,0.1009,0.6931,35.4339,-0.24898,0.12916
601127.SH,赛力斯,2025/4/28,133.9095,134.0032,132.5347,132.5347,11755289,1503254130,-1.3489,0.7786,34.9559,-0.51722,0.054625
601127.SH,赛力斯,2025/4/29,132.5347,133.1804,131.0245,132.0556,12594686,1596666846,-0.3615,0.8342,34.8295,-0.467,0.08337
601127.SH,赛力斯,2025/4/30,133.7325,136.4404,133.0138,135.6905,23198120,3010963926,2.7526,1.5365,32.8682,0.1467,0.22378
601127.SH,赛力斯,2025/5/6,136.2009,136.7321,134.6802,135.4301,15634425,2032038361,-0.1919,1.0355,32.8051,0.19024,0.23445
601127.SH,赛力斯,2025/5/7,137.4611,137.482,134.399,135.3989,15798512,2053872796,-0.0231,1.0464,32.7976,0.16544,0.261625
601127.SH,赛力斯,2025/5/8,134.6907,135.5343,133.9408,134.0241,13075280,1688847847,-1.0154,0.866,32.4645,0.23214,0.64424
601127.SH,赛力斯,2025/5/9,134.3261,134.6282,132.8263,133.6908,10175587,1305748892,-0.2487,0.674,32.3838,0.2547,0.28031
601127.SH,赛力斯,2025/5/12,134.2532,134.4511,132.9721,134.4511,13169696,1692871312,0.5687,0.8723,32.568,-0.18208,0.17738
601127.SH,赛力斯,2025/5/13,135.469,135.469,133.643,133.7479,10719007,1371511747,-0.523,0.71,32.1542,-0.2483,0.09123
601127.SH,赛力斯,2025/5/14,133.7479,138.5228,132.7615,136.6024,24430606,3169031896,2.1342,1.6182,32.8405,0.18316,0.169085
601127.SH,赛力斯,2025/5/15,135.7523,137.6098,134.3566,134.8498,13769014,1779929799,-1.2829,0.912,32.4191,0.12966,-0.19884
601127.SH,赛力斯,2025/5/16,134.8288,136.6863,134.4301,136.2141,13757404,1779657676,1.0117,0.9112,32.7471,0.38174,-0.12751
601127.SH,赛力斯,2025/5/19,135.7943,135.8992,133.8004,135.7943,12027211,1546037006,-0.3082,0.7966,32.6462,0.20636,-0.202445
601127.SH,赛力斯,2025/5/20,135.7943,137.4734,135.7733,136.9487,17522814,2284160219,0.8501,1.1606,32.9237,0.48098,0.032705
601127.SH,赛力斯,2025/5/21,136.7388,141.1463,136.5394,140.0969,33253443,4434574479,2.2989,2.2025,33.6806,0.51392,0.153385
601127.SH,赛力斯,2025/5/22,139.5827,141.5766,139.0475,139.1629,22407770,2996787090,-0.6667,1.4842,33.456,0.63716,0.120435
601127.SH,赛力斯,2025/5/23,139.4463,153.0782,139.4463,153.0782,75063516,10675789482,9.9992,4.9718,36.8014,2.43466,0.651025
601127.SH,赛力斯,2025/5/26,151.1158,152.1442,144.8193,146.6033,49114912,6939097339,-4.2298,3.2531,35.2448,1.65034,0.45533
601127.SH,赛力斯,2025/5/27,146.5613,148.3768,144.5359,145.0396,20001880,2772803795,-1.0666,1.3248,34.8689,1.267,0.42248
601127.SH,赛力斯,2025/5/28,145.344,145.8477,140.5377,140.6741,23437382,3182594738,-3.0099,1.5524,33.8193,0.20524,0.26694
601127.SH,赛力斯,2025/5/29,140.2858,144.9767,140.2858,141.755,25270502,3427895451,0.7684,1.6738,34.0792,0.49226,0.372805
601127.SH,赛力斯,2025/5/30,141.776,145.5119,141.1988,142.7414,22987424,3149749575,0.6959,1.5226,34.3163,-1.3684,0.425675
601127.SH,赛力斯,2025/6/3,142.7204,144.347,140.779,141.2513,17913319,2428494408,-1.044,1.1865,33.9581,-0.73124,0.235845
601127.SH,赛力斯,2025/6/4,141.3142,141.776,140.1599,140.5901,12241306,1640877777,-0.4681,0.8108,33.7992,-0.61154,0.222035
601127.SH,赛力斯,2025/6/5,141.3562,141.4611,139.8765,140.7056,11359754,1521797962,0.0821,0.7524,33.8269,0.00686,0.227295
601127.SH,赛力斯,2025/6/6,140.6216,140.9364,138.2289,139.7401,13639772,1813136879,-0.6862,0.9034,33.5948,-0.28406,0.243755
601127.SH,赛力斯,2025/6/9,140.2543,141.776,139.3623,140.7266,15525298,2083256259,0.7059,1.0283,33.832,-0.28206,0.291485
601127.SH,赛力斯,2025/6/10,140.7266,143.1192,138.8901,139.6876,20535082,2752538209,-0.7383,1.3601,33.5822,-0.22092,0.226135
601127.SH,赛力斯,2025/6/11,139.7716,142.0908,139.7716,140.1809,18723642,2513503649,0.3531,1.2402,33.7008,-0.05668,0.26994
601127.SH,赛力斯,2025/6/12,140.0969,142.1957,137.9141,141.2932,23979461,3194866641,0.7935,1.5883,33.9682,0.0856,0.202905
601127.SH,赛力斯,2025/6/13,140.4117,140.4117,137.2215,137.232,21932201,2890472582,-2.8743,1.4527,32.9918,-0.35202,0.123335
601127.SH,赛力斯,2025/6/16,136.5919,137.9981,136.1616,137.5888,11946358,1563226954,0.26,0.7913,33.0776,-0.4412,0.08575
601127.SH,赛力斯,2025/6/17,138.103,138.9111,136.0671,136.277,12742406,1661907754,-0.9534,0.844,32.7622,-0.48422,0.05349
601127.SH,赛力斯,2025/6/18,136.2141,137.8197,135.4375,137.211,11342587,1477486716,0.6854,0.7513,32.9868,-0.41776,0.045255
601127.SH,赛力斯,2025/6/19,137.4524,141.1463,136.7388,137.6413,17131202,2266394308,0.3136,1.1347,33.0902,-0.51374,-0.05401
601127.SH,赛力斯,2025/6/20,137.7777,138.5123,137.2635,137.7567,9753163,1281758455,0.0839,0.646,33.118,0.0779,-0.01648
601127.SH,赛力斯,2025/6/23,137.232,139.0475,136.0252,138.8796,11010213,1448586632,0.8151,0.7293,33.3879,0.18892,-0.475685
601127.SH,赛力斯,2025/6/24,140.3593,141.3562,139.2469,139.4568,18945224,2530866706,0.4156,1.2548,33.5267,0.46272,-0.243415
601127.SH,赛力斯,2025/6/25,139.9185,143.9902,139.5407,141.9019,21555966,2914383444,1.7533,1.4278,34.1145,0.6763,-0.10242
601127.SH,赛力斯,2025/6/26,141.5451,142.3951,139.9815,141.9858,16984953,2282449705,0.0592,1.125,34.1347,0.62542,0.051035
601127.SH,赛力斯,2025/6/27,140.9364,141.5451,138.7956,139.2889,16828390,2246167752,-1.8995,1.1146,33.4863,0.22874,-0.08236
601127.SH,赛力斯,2025/6/30,139.1524,142.0488,139.1524,140.9574,14478291,1945134635,1.1979,0.959,33.8875,0.3053,-0.05726
601127.SH,赛力斯,2025/7/1,141.2513,144.8193,141.2513,143.2556,19502459,2660952676,1.6304,1.2917,34.44,0.54826,0.07646
601127.SH,赛力斯,2025/7/2,143.2556,144.2841,140.6216,141.0414,14152010,1915469632,-1.5457,0.9374,33.9076,-0.11154,0.02258
601127.SH,赛力斯,2025/7/3,141.5976,143.5495,140.6216,142.2902,14289484,1933398498,0.8854,0.9465,34.2079,0.0537,0.062745
601127.SH,赛力斯,2025/7/4,142.1957,143.6649,140.4327,141.755,16721322,2264748207,-0.3761,1.1075,34.0792,0.35838,0.07825
601127.SH,赛力斯,2025/7/7,141.8809,144.2946,141.8494,143.2556,17316848,2365870408,1.0586,1.147,34.44,0.33052,0.095885
601127.SH,赛力斯,2025/7/8,143.2556,148.3768,142.5945,146.5823,25597342,3550481970,2.3222,1.6954,35.2397,0.46888,0.24891
601127.SH,赛力斯,2025/7/9,146.1101,147.6842,145.2285,146.5298,15964958,2225947774,-0.0358,1.0574,35.2271,0.77086,0.229465
601127.SH,赛力斯,2025/7/10,146.0996,146.7607,144.5569,145.281,15515170,2151966994,-0.8523,1.0276,34.9269,0.42332,0.147175
601127.SH,赛力斯,2025/7/11,139.992,140.6321,137.2635,138.5123,51142659,6767785198,-4.6591,3.3874,33.2996,-0.43328,0.057935
601127.SH,赛力斯,2025/7/14,138.6172,138.8166,135.3745,136.4554,26046256,3389460171,-1.485,1.7252,32.8051,-0.942,-0.029315
601127.SH,赛力斯,2025/7/15,136.4659,137.1585,136.0881,136.5499,15439919,2008890749,0.0692,1.0227,32.8278,-1.3926,0.021815
601127.SH,赛力斯,2025/7/16,137.4209,137.4209,135.3745,135.4585,20469075,2647840462,-0.7993,1.3558,32.5655,-1.5453,-0.05242
601127.SH,赛力斯,2025/7/17,135.0597,136.8962,133.9893,136.8437,24387722,3148897168,1.0226,1.6153,32.8985,-1.17032,-0.01697
601127.SH,赛力斯,2025/7/18,136.8962,137.2635,136.2351,136.6338,12846672,1672200663,-0.1534,0.8509,32.848,-0.26918,-0.028835
601127.SH,赛力斯,2025/7/21,136.6128,136.7598,135.7313,135.9517,14443732,1873720406,-0.4992,0.9567,32.684,-0.07202,-0.09455
601127.SH,赛力斯,2025/7/22,135.6894,135.8992,135.0282,135.6579,14013923,1807875620,-0.2161,0.9282,32.6134,-0.12908,-0.126135
601127.SH,赛力斯,2025/7/23,135.385,136.9487,135.1647,136.298,14396896,1869063945,0.4719,0.9536,32.7673,0.12516,-0.190205
601127.SH,赛力斯,2025/7/24,135.8363,136.3715,135.3745,135.8153,16314426,2109443598,-0.3542,1.0806,32.6512,-0.1502,-0.210875
601127.SH,赛力斯,2025/7/25,135.8258,136.298,135.3955,135.5424,13523460,1748967103,-0.2009,0.8957,32.5856,-0.1597,-0.125945
601127.SH,赛力斯,2025/7/28,136.1091,137.9351,135.5424,136.8542,17222135,2244342570,0.9678,1.1407,32.901,0.1337,-0.13745
601127.SH,赛力斯,2025/7/29,137.4629,137.4629,135.4795,135.7103,15155301,1962811263,-0.8358,1.0038,32.626,0.00976,-0.26076
601127.SH,赛力斯,2025/7/30,135.385,136.1931,134.7134,135.1227,13713536,1767441508,-0.433,0.9083,32.4847,-0.17122,-0.205125
601127.SH,赛力斯,2025/7/31,134.6609,134.9128,133.0134,133.1813,18212230,2323551396,-1.4368,1.2063,32.018,-0.38774,-0.321235
601127.SH,赛力斯,2025/8/1,133.0868,135.427,132.4991,134.7974,14161478,1816300676,1.2135,0.938,32.4065,-0.10486,-0.241755
601127.SH,赛力斯,2025/8/4,134.3251,134.3251,133.4436,133.9683,9812059,1251490379,-0.615,0.6499,32.2072,-0.42142,-0.325435
601127.SH,赛力斯,2025/8/5,133.9893,135.2486,133.4856,134.0733,11171619,1428577117,0.0783,0.7399,32.2324,-0.2386,-0.43763
601127.SH,赛力斯,2025/8/6,134.1152,135.8992,133.4646,135.0597,12371881,1588151091,0.7358,0.8194,32.4696,-0.00484,-0.39905
