ts_code,stock_name,trade_date,open,high,low,close,vol,sum,diff,chg,pft,diff_5d,diff_20d
300059.SZ,东方财富,2025/2/24,1968.142,1992.5102,1939.7124,1959.207,487393422,11793967702,-0.9446,3.6484,47.4373,-0.1704,0.165865
300059.SZ,东方财富,2025/2/25,1929.1528,1953.521,1919.4055,1925.0914,345957501,8239757941,-1.7413,2.5896,46.6113,0.33484,0.06387
300059.SZ,东方财富,2025/2/26,1933.2142,1989.2611,1917.7809,1981.9507,622889685,14991737998,2.9536,4.6626,47.988,0.5055,0.13924
300059.SZ,东方财富,2025/2/27,1965.7052,1980.3261,1922.6546,1960.0192,576351136,13839782608,-1.1066,4.3142,47.457,0.49408,0.121645
300059.SZ,东方财富,2025/2/28,1943.7737,1968.9543,1882.8531,1886.9145,467747359,11069093802,-3.7298,3.5013,45.6869,-0.91374,-0.07752
300059.SZ,东方财富,2025/3/3,1886.9145,1904.7845,1850.3621,1864.1708,347331363,8032886858,-1.2053,2.5999,45.1363,-0.96588,-0.21364
300059.SZ,东方财富,2025/3/4,1850.3621,1875.5427,1844.6762,1866.6076,221929134,5093128743,0.1307,1.6612,45.1953,-0.59148,0.031585
300059.SZ,东方财富,2025/3/5,1864.1708,1882.8531,1849.5499,1866.6076,267756672,6149550515,0,2.0043,45.1953,-1.1822,0.020685
300059.SZ,东方财富,2025/3/6,1885.29,1964.0806,1884.4777,1943.7737,712048671,16947203631,4.134,5.33,47.0637,-0.13408,0.075145
300059.SZ,东方财富,2025/3/7,1923.4669,1929.1528,1895.0372,1901.5354,388868347,9161945309,-2.173,2.9108,46.041,0.17728,-0.15803
300059.SZ,东方财富,2025/3/10,1897.4741,1903.16,1874.7304,1890.1636,223974908,5199219406,-0.598,1.6765,45.7656,0.29874,-0.200285
300059.SZ,东方财富,2025/3/11,1864.1708,1899.9109,1860.9217,1899.0986,237556148,5509809303,0.4727,1.7782,45.982,0.36714,-0.09448
300059.SZ,东方财富,2025/3/12,1905.5968,1953.521,1897.4741,1917.7809,416768061,9879883537,0.9837,3.1197,46.4343,0.56388,-0.17061
300059.SZ,东方财富,2025/3/13,1908.8459,1928.3405,1882.0409,1896.6618,287650143,6739338267,-1.1012,2.1532,45.923,-0.48316,-0.148245
300059.SZ,东方财富,2025/3/14,1906.4091,2041.2467,1902.3477,1984.3875,1079620355,26272703276,4.6253,8.0814,48.047,0.8765,0.070605
300059.SZ,东方财富,2025/3/17,1964.8929,1977.8893,1946.2106,1955.9579,469248423,11314462377,-1.4327,3.5125,39.5537,0.70956,-0.031995
300059.SZ,东方财富,2025/3/18,1974.6402,1979.5138,1950.2719,1960.0192,268255912,6475616449,0.2076,2.008,39.6358,0.65654,0.19176
300059.SZ,东方财富,2025/3/19,1959.207,1969.7665,1945.3983,1951.8965,281360274,6766577559,-0.4144,2.1061,39.4716,0.37692,0.066025
300059.SZ,东方财富,2025/3/20,1954.3333,1955.1456,1924.2791,1934.0264,250670660,5983610859,-0.9155,1.8764,39.1102,0.41406,0.072725
300059.SZ,东方财富,2025/3/21,1925.9037,1942.1492,1886.9145,1890.1636,330899299,7778007075,-2.268,2.4769,38.2232,-0.9646,-0.20614
300059.SZ,东方财富,2025/3/24,1889.3513,1894.225,1862.5463,1890.1636,262662819,6077282014,0,1.9661,38.2232,-0.67806,-0.15891
300059.SZ,东方财富,2025/3/25,1892.6004,1894.225,1860.1094,1862.5463,207091605,4771278067,-1.4611,1.5502,37.6647,-1.0118,-0.1449
300059.SZ,东方财富,2025/3/26,1866.6076,1886.9145,1864.9831,1865.7954,165600548,3817536423,0.1744,1.2396,37.7304,-0.89404,-0.28386
300059.SZ,东方财富,2025/3/27,1860.1094,1888.539,1850.3621,1866.6076,204742493,4715409953,0.0435,1.5326,37.7468,-0.70224,-0.226355
300059.SZ,东方财富,2025/3/28,1871.4813,1882.8531,1860.1094,1868.2322,179140484,4123235415,0.087,1.3409,37.7797,-0.23124,-0.035515
300059.SZ,东方财富,2025/3/31,1853.6112,1866.6076,1818.6834,1834.1166,263144559,5950019382,-1.8261,1.9698,37.0898,-0.59646,-0.066555
